sample_id,tinggi_cm,diameter_cm,jumlah_kanopi,minggu,plot
5,33,0.9,1,6,Plot 2A
6,47,1,2,6,Plot 2A
7,38,0.9,1,6,Plot 2A
8,41,1.3,2,6,Plot 2A
9,32,0.9,1,6,Plot 2A
10,47,1.1,1,6,Plot 2A
11,40,0.9,1,6,Plot 2A
12,37,0.8,1,6,Plot 2A
13,41,1,1,6,Plot 2A
14,39,1.3,1,6,Plot 2A
15,41,1.1,2,6,Plot 2A
16,41,1.1,1,6,Plot 2A
17,33,0.6,1,6,Plot 2A
18,43,1.3,2,6,Plot 2A
19,40,0.8,1,6,Plot 2A
20,42,1.3,2,6,Plot 2A
21,42,1,1,6,Plot 2A
22,41,1,2,6,Plot 2A
23,38,0.9,1,6,Plot 2A
24,38,0.8,1,6,Plot 2A
25,30,0.6,1,6,Plot 2A
26,39,1,1,6,Plot 2A
27,37,1.4,2,6,Plot 2A
28,35,1,1,6,Plot 2A
29,32,1.4,1,6,Plot 2A
30,40,0.8,1,6,Plot 2A
31,34,0.9,1,6,Plot 2A
32,37,0.9,1,6,Plot 2A
33,45,1,1,6,Plot 2A
34,36,0.9,1,6,Plot 2A
35,42,0.8,1,6,Plot 2A
36,34,0.7,1,6,Plot 2A
37,33,0.9,1,6,Plot 2A
38,36,0.9,1,6,Plot 2A
39,54,1.6,2,6,Plot 2A
40,34,1,1,6,Plot 2A
41,45,0.9,2,6,Plot 2A
42,47,1.4,2,6,Plot 2A
43,34,0.8,1,6,Plot 2A
44,36,1,1,6,Plot 2A
45,42,1.2,2,6,Plot 2A
46,33,1,1,6,Plot 2A
47,37,1,1,6,Plot 2A
48,36,1,1,6,Plot 2A
49,32,0.9,1,6,Plot 2A
50,35,0.8,1,6,Plot 2A
1,44,1.2,1,7,Plot 2A
2,41,1.1,1,7,Plot 2A
3,30,1.2,1,7,Plot 2A
4,31,0.8,1,7,Plot 2A
5,37,0.9,1,7,Plot 2A
6,51,1.2,2,7,Plot 2A
7,45,1.1,1,7,Plot 2A
8,41,1.4,2,7,Plot 2A
9,48,1.2,1,7,Plot 2A
10,46,1.4,2,7,Plot 2A
11,48,1.3,1,7,Plot 2A
12,37,1,1,7,Plot 2A
13,44,1.4,1,7,Plot 2A
14,39,1.3,1,7,Plot 2A
15,42,1.3,2,7,Plot 2A
16,41,1.2,1,7,Plot 2A
17,37,1,1,7,Plot 2A
18,48,1.4,2,7,Plot 2A
19,44,1,1,7,Plot 2A
20,54,1.2,2,7,Plot 2A
21,49,1.4,2,7,Plot 2A
22,45,1.3,2,7,Plot 2A
23,38,1.2,1,7,Plot 2A
24,43,1,1,7,Plot 2A
25,32,0.9,1,7,Plot 2A
26,49,1.2,1,7,Plot 2A
27,39,1.5,2,7,Plot 2A
28,44,1.2,1,7,Plot 2A
29,37,1.6,1,7,Plot 2A
30,46,1,1,7,Plot 2A
31,35,1.1,1,7,Plot 2A
32,42,1.2,1,7,Plot 2A
33,47,1.4,2,7,Plot 2A
34,36,1.1,1,7,Plot 2A
35,45,1.2,1,7,Plot 2A
36,34,1.2,1,7,Plot 2A
37,38,1.5,1,7,Plot 2A
38,36,1.4,1,7,Plot 2A
39,57,1.3,2,7,Plot 2A
40,34,1,1,7,Plot 2A
41,48,1.2,2,7,Plot 2A
42,47,1.6,2,7,Plot 2A
43,38,1.3,1,7,Plot 2A
44,39,1.3,1,7,Plot 2A
45,47,1.4,2,7,Plot 2A
46,37,1.2,1,7,Plot 2A
47,40,1.1,1,7,Plot 2A
48,42,1.3,1,7,Plot 2A
49,36,1.1,1,7,Plot 2A
50,40,1,1,7,Plot 2A
1,48,1.4,2,8,Plot 2A
2,47,1.4,1,8,Plot 2A
3,36,1.3,1,8,Plot 2A
4,32,1,1,8,Plot 2A
5,39,1.3,1,8,Plot 2A
6,56,1.3,2,8,Plot 2A
7,55,1.3,1,8,Plot 2A
8,47,1.8,2,8,Plot 2A
9,46,1.5,1,8,Plot 2A
10,50,1.7,2,8,Plot 2A
11,53,1.5,1,8,Plot 2A
12,39,1,1,8,Plot 2A
13,46,1.6,2,8,Plot 2A
14,43,1.4,1,8,Plot 2A
15,45,1.6,2,8,Plot 2A
16,44,1.3,1,8,Plot 2A
17,46,1.3,1,8,Plot 2A
18,55,1.6,2,8,Plot 2A
19,48,1.3,1,8,Plot 2A
20,59,1.5,2,8,Plot 2A
21,63,1.6,2,8,Plot 2A
22,55,1.5,2,8,Plot 2A
23,40,1.4,1,8,Plot 2A
24,52,1.3,2,8,Plot 2A
25,34,1.1,1,8,Plot 2A
26,52,1.3,1,8,Plot 2A
27,39,1.6,2,8,Plot 2A
28,44,1.3,1,8,Plot 2A
29,54,1.9,2,8,Plot 2A
30,53,1.4,2,8,Plot 2A
31,37,1.2,1,8,Plot 2A
32,44,1.4,1,8,Plot 2A
33,57,1.7,2,8,Plot 2A
34,40,1.4,1,8,Plot 2A
35,47,1.3,1,8,Plot 2A
36,37,1.1,1,8,Plot 2A
37,40,1.7,1,8,Plot 2A
38,39,1.6,1,8,Plot 2A
39,67,1.6,3,8,Plot 2A
40,36,1.1,1,8,Plot 2A
41,52,1.2,2,8,Plot 2A
42,50,1.8,2,8,Plot 2A
43,40,1.2,1,8,Plot 2A
44,39,1.6,1,8,Plot 2A
45,48,1.6,2,8,Plot 2A
46,45,1.5,1,8,Plot 2A
47,43,1.5,2,8,Plot 2A
48,52,1.4,2,8,Plot 2A
49,38,1.4,1,8,Plot 2A
50,44,1.2,1,8,Plot 2A
1,52,1.6,3,9,Plot 2A
2,50,1.6,2,9,Plot 2A
3,40,1.5,1,9,Plot 2A
4,36,1.2,1,9,Plot 2A
5,42,1.4,2,9,Plot 2A
6,58,1.4,2,9,Plot 2A
7,59,1.5,2,9,Plot 2A
8,58,1.8,2,9,Plot 2A
9,51,1.8,2,9,Plot 2A
10,52,1.9,2,9,Plot 2A
11,55,1.7,2,9,Plot 2A
12,40,1.1,1,9,Plot 2A
13,49,1.8,2,9,Plot 2A
14,45,1.5,1,9,Plot 2A
15,46,1.8,2,9,Plot 2A
16,46,1.4,1,9,Plot 2A
17,51,1.5,1,9,Plot 2A
18,58,2.2,2,9,Plot 2A
19,50,1.5,1,9,Plot 2A
20,62,1.8,2,9,Plot 2A
21,64,2,3,9,Plot 2A
22,58,1.7,3,9,Plot 2A
23,41,1.5,2,9,Plot 2A
24,58,1.5,2,9,Plot 2A
25,35,1.3,2,9,Plot 2A
26,54,1.5,1,9,Plot 2A
27,41,1.7,2,9,Plot 2A
28,48,1.5,2,9,Plot 2A
29,58,2.4,2,9,Plot 2A
30,57,2.1,2,9,Plot 2A
31,39,1.4,1,9,Plot 2A
32,46,1.6,1,9,Plot 2A
33,58,2,3,9,Plot 2A
34,42,1.6,1,9,Plot 2A
35,50,1.6,2,9,Plot 2A
36,39,1.3,1,9,Plot 2A
37,44,1.7,2,9,Plot 2A
38,40,1.5,2,9,Plot 2A
39,74,2,3,9,Plot 2A
40,36,1.2,1,9,Plot 2A
41,56,1.4,2,9,Plot 2A
42,52,2,1,9,Plot 2A
43,43,1.4,2,9,Plot 2A
44,40,1.8,2,9,Plot 2A
45,49,1.8,2,9,Plot 2A
46,50,1.8,2,9,Plot 2A
47,46,1.6,2,9,Plot 2A
48,58,1.6,2,9,Plot 2A
49,41,1.6,1,9,Plot 2A
50,49,1.4,2,9,Plot 2A
1,54,1.8,3,10,Plot 2A
2,52,1.8,2,10,Plot 2A
3,43,1.7,2,10,Plot 2A
4,36,1.3,1,10,Plot 2A
5,44,1.6,2,10,Plot 2A
6,63,1.5,2,10,Plot 2A
7,64,1.7,2,10,Plot 2A
8,60,1.8,2,10,Plot 2A
9,51,2,2,10,Plot 2A
10,52,2.2,2,10,Plot 2A
11,58,2,2,10,Plot 2A
12,42,1.2,1,10,Plot 2A
13,51,2,3,10,Plot 2A
14,48,1.5,1,10,Plot 2A
15,50,1.8,2,10,Plot 2A
16,48,1.5,2,10,Plot 2A
17,53,1.8,2,10,Plot 2A
18,60,2.4,2,10,Plot 2A
19,61,1.7,2,10,Plot 2A
20,65,3.2,2,10,Plot 2A
21,68,2.3,3,10,Plot 2A
22,60,1.9,3,10,Plot 2A
23,43,1.7,2,10,Plot 2A
24,62,1.7,2,10,Plot 2A
25,39,1.5,2,10,Plot 2A
26,58,1.6,2,10,Plot 2A
27,42,1.8,2,10,Plot 2A
28,52,1.6,2,10,Plot 2A
29,62,2.7,2,10,Plot 2A
30,63,2.3,2,10,Plot 2A
31,39,1.5,2,10,Plot 2A
32,48,1.8,2,10,Plot 2A
33,60,2.3,3,10,Plot 2A
34,44,1.8,2,10,Plot 2A
35,52,1.8,2,10,Plot 2A
36,41,1.5,2,10,Plot 2A
37,46,2,2,10,Plot 2A
38,43,1.7,2,10,Plot 2A
39,78,2.6,3,10,Plot 2A
40,36,1.3,2,10,Plot 2A
41,59,1.6,2,10,Plot 2A
42,55,2.2,2,10,Plot 2A
43,48,1.6,2,10,Plot 2A
44,42,2.1,2,10,Plot 2A
45,49,1.9,2,10,Plot 2A
46,50,2,2,10,Plot 2A
47,50,1.8,2,10,Plot 2A
48,62,2.3,3,10,Plot 2A
49,47,1.8,2,10,Plot 2A
50,52,1.6,2,10,Plot 2A
1,50,2,3,11,Plot 2A
2,52,2.1,2,11,Plot 2A
3,33,1.9,2,11,Plot 2A
4,34,1.4,1,11,Plot 2A
5,47,1.8,2,11,Plot 2A
6,61,1.6,2,11,Plot 2A
7,64,1.8,2,11,Plot 2A
8,49,2,2,11,Plot 2A
9,62,2.3,3,11,Plot 2A
10,55,2.4,2,11,Plot 2A
11,60,2.3,3,11,Plot 2A
12,41,1.3,2,11,Plot 2A
13,54,2.3,3,11,Plot 2A
14,48,1.6,2,11,Plot 2A
15,49,2,2,11,Plot 2A
16,49,1.6,2,11,Plot 2A
17,62,2.1,2,11,Plot 2A
18,59,2.6,2,11,Plot 2A
19,56,1.9,2,11,Plot 2A
20,67,3.3,4,11,Plot 2A
21,76,2.3,4,11,Plot 2A
22,69,2.1,3,11,Plot 2A
23,42,1.9,2,11,Plot 2A
24,69,1.9,2,11,Plot 2A
25,38,1.7,2,11,Plot 2A
26,61,1.7,2,11,Plot 2A
27,40,2,2,11,Plot 2A
28,56,1.8,2,11,Plot 2A
29,77,3,3,11,Plot 2A
30,69,2.5,4,11,Plot 2A
31,39,1.7,2,11,Plot 2A
32,52,2,2,11,Plot 2A
33,77,2.6,3,11,Plot 2A
34,46,2,2,11,Plot 2A
35,55,2,2,11,Plot 2A
36,42,1.7,2,11,Plot 2A
37,50,2.2,2,11,Plot 2A
38,44,1.9,2,11,Plot 2A
39,84,2.8,3,11,Plot 2A
40,38,1.4,2,11,Plot 2A
41,67,1.7,2,11,Plot 2A
42,55,2.4,2,11,Plot 2A
43,49,1.8,2,11,Plot 2A
44,43,2.3,2,11,Plot 2A
45,53,2.1,2,11,Plot 2A
46,55,2.2,3,11,Plot 2A
47,50,2,2,11,Plot 2A
48,65,2.6,4,11,Plot 2A
49,47,2,2,11,Plot 2A
50,53,1.8,2,11,Plot 2A
1,52,2.2,3,12,Plot 2A
2,55,2.3,3,12,Plot 2A
3,34,2,2,12,Plot 2A
4,35,1.6,1,12,Plot 2A
5,50,1.9,2,12,Plot 2A
6,63,1.8,3,12,Plot 2A
7,69,2,3,12,Plot 2A
8,51,2.4,2,12,Plot 2A
9,67,2.5,4,12,Plot 2A
10,57,2.6,2,12,Plot 2A
11,62,2.5,3,12,Plot 2A
12,42,1.4,2,12,Plot 2A
13,57,2.5,3,12,Plot 2A
14,50,1.7,2,12,Plot 2A
15,51,2.3,2,12,Plot 2A
16,51,1.7,2,12,Plot 2A
17,67,2.4,3,12,Plot 2A
18,63,3,3,12,Plot 2A
19,60,2.1,2,12,Plot 2A
20,72,3.5,4,12,Plot 2A
21,82,2.6,5,12,Plot 2A
22,74,2.4,4,12,Plot 2A
23,43,2.1,2,12,Plot 2A
24,75,2.1,3,12,Plot 2A
25,39,1.8,2,12,Plot 2A
26,65,1.9,3,12,Plot 2A
27,41,2.1,2,12,Plot 2A
28,59,1.9,2,12,Plot 2A
29,86,3.4,4,12,Plot 2A
30,74,3.3,4,12,Plot 2A
31,40,1.8,2,12,Plot 2A
32,55,2.2,2,12,Plot 2A
33,83,2.9,5,12,Plot 2A
34,48,2.2,2,12,Plot 2A
35,58,2.2,2,12,Plot 2A
36,44,1.9,2,12,Plot 2A
37,53,2.4,2,12,Plot 2A
38,44,2.1,2,12,Plot 2A
39,87,3.1,5,12,Plot 2A
40,38,1.4,2,12,Plot 2A
41,72,1.9,2,12,Plot 2A
42,57,2.6,3,12,Plot 2A
43,52,2,2,12,Plot 2A
44,44,2.5,3,12,Plot 2A
